748 800 768
53 190 -1 2
52 190 -1 2
778 189 -1 2
777 189 -1 2
55 189 -1 2
54 189 -1 2
53 189 -1 2
778 188 -1 2
777 188 -1 2
48 187 -1 1
47 186 -1 2
46 186 -1 2
44 186 -1 2
43 186 -1 2
48 185 -1 2
47 185 -1 2
43 185 -1 2
42 185 -1 2
34 185 -1 1
49 184 -1 2
48 184 -1 2
42 184 -1 2
35 184 -1 2
50 183 -1 2
36 183 -1 2
35 183 -1 2
34 183 -1 2
51 182 -1 2
49 182 -1 1
35 182 -1 2
31 182 -1 1
30 182 -1 1
52 181 -1 2
51 181 -1 2
58 180 -1 1
51 180 -1 2
50 180 -1 2
46 180 -1 2
45 180 -1 2
36 180 -1 1
61 179 -1 2
60 179 -1 2
51 179 -1 2
49 179 -1 2
47 179 -1 2
46 179 -1 2
43 179 -1 2
42 179 -1 2
41 179 -1 2
61 178 -1 2
50 178 -1 2
49 178 -1 2
48 178 -1 2
47 178 -1 2
45 178 -1 1
41 178 -1 2
40 178 -1 2
62 177 -1 2
60 177 -1 2
59 177 -1 1
49 177 -1 2
40 177 -1 2
39 177 -1 2
61 176 -1 2
53 176 -1 2
40 176 -1 2
40 175 -1 2
41 174 -1 1
51 173 -1 2
50 173 -1 2
47 173 -1 2
46 173 -1 2
45 173 -1 2
62 172 -1 1
61 172 -1 1
53 172 -1 2
52 172 -1 2
51 172 -1 2
48 172 -1 2
47 172 -1 2
46 172 -1 2
45 172 -1 2
55 171 -1 1
52 171 -1 2
47 171 -1 2
38 171 -1 1
35 171 -1 1
46 170 -1 2
45 170 -1 2
69 169 -1 1
68 169 -1 1
50 169 -1 2
47 169 -1 2
46 169 -1 2
45 169 -1 2
44 169 -1 2
51 168 -1 2
49 168 -1 2
47 168 -1 2
46 168 -1 2
45 168 -1 2
52 167 -1 2
51 167 -1 2
50 167 -1 2
49 166 -1 1
41 165 -1 2
39 165 -1 1
48 164 -1 1
41 164 -1 2
40 164 -1 2
45 163 -1 2
49 162 -1 2
48 162 -1 2
45 162 -1 2
44 162 -1 2
49 161 -1 2
48 161 -1 2
42 156 -1 2
41 156 -1 2
46 155 -1 1
43 155 -1 2
41 155 -1 2
40 155 -1 2
44 154 -1 2
42 154 -1 2
40 154 -1 2
43 153 -1 2
47 152 -1 1
44 151 -1 2
43 151 -1 2
44 150 -1 2
43 150 -1 2
53 149 -1 2
52 149 -1 2
50 149 -1 1
59 148 -1 2
57 148 -1 1
54 148 -1 2
53 148 -1 2
52 148 -1 2
51 148 -1 2
44 148 -1 1
43 148 -1 1
60 147 -1 2
59 147 -1 2
58 147 -1 2
54 147 -1 2
53 147 -1 2
51 147 -1 2
60 146 -1 2
59 146 -1 2
58 146 -1 2
57 146 -1 2
56 146 -1 2
55 146 -1 2
54 146 -1 2
68 145 -1 2
60 145 -1 2
59 145 -1 2
58 145 -1 2
56 145 -1 2
69 144 -1 1
59 144 -1 2
55 144 -1 1
59 143 -1 2
50 143 -1 1
49 143 -1 1
60 142 -1 2
58 142 -1 2
57 142 -1 1
59 141 -1 2
45 141 -1 1
66 140 -1 1
68 139 -1 2
67 139 -1 2
63 139 -1 2
62 139 -1 2
57 139 -1 2
50 139 -1 2
49 139 -1 2
48 139 -1 2
68 138 -1 2
67 138 -1 2
66 138 -1 2
64 138 -1 2
63 138 -1 2
61 138 -1 2
57 138 -1 2
52 138 -1 2
51 138 -1 2
49 138 -1 2
68 137 -1 2
67 137 -1 2
66 137 -1 2
62 137 -1 2
61 137 -1 2
60 137 -1 2
52 137 -1 2
50 137 -1 2
62 136 -1 2
61 136 -1 2
43 131 -1 2
44 130 -1 2
43 130 -1 2
75 129 -1 1
73 129 -1 1
50 129 -1 2
48 129 -1 2
42 129 -1 1
51 128 -1 2
50 128 -1 2
49 128 -1 2
48 128 -1 2
47 128 -1 2
53 127 -1 2
52 127 -1 2
51 127 -1 2
49 127 -1 2
48 127 -1 2
47 127 -1 2
46 127 -1 2
72 126 -1 2
71 126 -1 2
53 126 -1 2
52 126 -1 2
48 126 -1 2
44 126 -1 2
43 126 -1 2
72 125 -1 2
71 125 -1 2
48 125 -1 2
43 125 -1 2
49 124 -1 2
48 124 -1 2
47 124 -1 2
44 124 -1 2
79 123 -1 2
78 123 -1 2
49 123 -1 2
48 123 -1 2
47 123 -1 2
44 123 -1 2
43 123 -1 2
35 123 -1 1
79 122 -1 2
78 122 -1 2
71 122 -1 2
66 122 -1 2
65 122 -1 2
62 122 -1 2
43 122 -1 2
42 122 -1 2
39 122 -1 2
38 122 -1 2
35 122 -1 2
33 122 -1 2
32 122 -1 2
103 121 -1 2
102 121 -1 2
72 121 -1 2
71 121 -1 2
67 121 -1 1
61 121 -1 2
59 121 -1 2
58 121 -1 2
43 121 -1 2
39 121 -1 2
38 121 -1 2
37 121 -1 2
36 121 -1 2
35 121 -1 2
34 121 -1 2
33 121 -1 2
32 121 -1 2
103 120 -1 2
102 120 -1 2
101 120 -1 2
85 120 -1 2
84 120 -1 2
78 120 -1 1
76 120 -1 2
60 120 -1 2
59 120 -1 2
58 120 -1 2
42 120 -1 2
40 120 -1 2
38 120 -1 2
34 120 -1 2
33 120 -1 2
32 120 -1 2
102 119 -1 2
101 119 -1 2
100 119 -1 2
85 119 -1 2
77 119 -1 2
75 119 -1 2
59 119 -1 2
57 119 -1 2
53 119 -1 1
42 119 -1 2
41 119 -1 2
39 119 -1 2
32 119 -1 2
101 118 -1 2
100 118 -1 2
94 118 -1 2
93 118 -1 2
78 118 -1 2
76 118 -1 2
59 118 -1 2
58 118 -1 2
57 118 -1 2
55 118 -1 2
54 118 -1 2
41 118 -1 2
40 118 -1 2
31 118 -1 2
101 117 -1 2
100 117 -1 2
95 117 -1 2
93 117 -1 2
88 117 -1 1
78 117 -1 2
77 117 -1 2
62 117 -1 1
57 117 -1 2
56 117 -1 2
55 117 -1 2
49 117 -1 1
31 117 -1 2
96 116 -1 2
93 116 -1 2
92 116 -1 2
90 116 -1 2
89 116 -1 2
62 116 -1 1
56 116 -1 2
50 116 -1 2
95 115 -1 1
91 115 -1 2
90 115 -1 2
88 115 -1 1
67 115 -1 1
55 115 -1 2
52 115 -1 2
51 115 -1 2
50 115 -1 2
44 115 -1 2
43 115 -1 2
78 114 -1 1
66 114 -1 1
54 114 -1 2
53 114 -1 2
52 114 -1 2
50 114 -1 2
49 114 -1 2
44 114 -1 2
43 114 -1 2
42 114 -1 2
38 114 -1 1
81 113 -1 1
78 113 -1 1
52 113 -1 2
51 113 -1 2
50 113 -1 2
45 113 -1 1
42 113 -1 2
41 113 -1 2
40 113 -1 2
39 113 -1 2
83 112 -1 1
74 112 -1 1
64 112 -1 1
63 112 -1 1
71 111 -1 1
51 111 -1 1
80 110 -1 1
66 110 -1 2
78 109 -1 1
66 109 -1 2
65 109 -1 2
53 109 -1 1
86 103 -1 1
85 103 -1 1
87 101 -1 2
86 101 -1 2
81 101 -1 1
91 100 -1 1
88 100 -1 2
87 100 -1 2
86 100 -1 2
88 99 -1 2
87 99 -1 2
85 99 -1 2
82 99 -1 1
92 98 -1 1
87 98 -1 2
86 98 -1 2
85 98 -1 2
86 97 -1 2
85 97 -1 2
84 97 -1 2
82 97 -1 1
86 96 -1 2
85 96 -1 2
80 96 -1 1
87 95 -1 2
81 94 -1 1
79 94 -1 1
76 94 -1 2
76 93 -1 2
72 92 -1 1
70 92 -1 2
76 91 -1 1
71 91 -1 2
70 91 -1 2
69 91 -1 2
75 90 -1 1
70 90 -1 2
68 90 -1 2
62 90 -1 2
61 90 -1 2
71 89 -1 1
62 89 -1 2
67 88 -1 1
65 88 -1 1
62 88 -1 2
71 87 -1 1
64 87 -1 2
63 87 -1 2
62 87 -1 2
71 86 -1 1
63 86 -1 2
61 86 -1 2
62 85 -1 2
61 85 -1 2
62 84 -1 2
61 84 -1 2
60 84 -1 2
62 83 -1 2
61 83 -1 2
