342 512 512
316 95 -1 1
207 94 -1 1
317 93 -1 1
213 91 -1 1
250 81 -1 1
257 78 -1 1
273 76 -1 1
342 73 -1 1
341 73 -1 1
342 72 -1 1
240 72 -1 1
338 71 -1 1
337 70 -1 1
453 67 -1 1
454 66 -1 1
453 66 -1 1
96 66 -1 1
460 65 -1 1
123 65 -1 1
123 64 -1 1
257 64 -1 1
290 58 -1 1
212 56 -1 1
93 54 -1 1
94 54 -1 1
186 53 -1 1
64 52 -1 1
65 51 -1 1
255 50 -1 1
293 49 -1 1
77 49 -1 1
78 48 -1 1
292 48 -1 1
247 45 -1 1
48 43 -1 1
49 42 -1 1
156 41 -1 1
256 40 -1 1
